dong,floorLabel,floor,ho,type,supply_m2,pyeong,rawTooltip
211동,32층,32,3202,83A,83.9,25.38,공급 83.9A㎡
211동,32층,32,3203,83A,83.9,25.38,공급 83.9A㎡
211동,32층,32,3204,83A,83.9,25.38,공급 83.9A㎡
211동,31층,31,3101,100C,100.74,30.47,공급 100.74C㎡
211동,31층,31,3102,83A,83.9,25.38,공급 83.9A㎡
211동,31층,31,3103,83A,83.9,25.38,공급 83.9A㎡
211동,31층,31,3104,83A,83.9,25.38,공급 83.9A㎡
211동,30층,30,3001,100C,100.74,30.47,공급 100.74C㎡
211동,30층,30,3002,83A,83.9,25.38,공급 83.9A㎡
211동,30층,30,3003,83A,83.9,25.38,공급 83.9A㎡
211동,30층,30,3004,83A,83.9,25.38,공급 83.9A㎡
211동,29층,29,2901,100C,100.74,30.47,공급 100.74C㎡
211동,29층,29,2902,83A,83.9,25.38,공급 83.9A㎡
211동,29층,29,2903,83A,83.9,25.38,공급 83.9A㎡
211동,29층,29,2904,83A,83.9,25.38,공급 83.9A㎡
211동,28층,28,2801,100C,100.74,30.47,공급 100.74C㎡
211동,28층,28,2802,83A,83.9,25.38,공급 83.9A㎡
211동,28층,28,2803,83A,83.9,25.38,공급 83.9A㎡
211동,28층,28,2804,83A,83.9,25.38,공급 83.9A㎡
211동,27층,27,2701,100C,100.74,30.47,공급 100.74C㎡
211동,27층,27,2702,83A,83.9,25.38,공급 83.9A㎡
211동,27층,27,2703,83A,83.9,25.38,공급 83.9A㎡
211동,27층,27,2704,83A,83.9,25.38,공급 83.9A㎡
211동,26층,26,2601,100C,100.74,30.47,공급 100.74C㎡
211동,26층,26,2602,83A,83.9,25.38,공급 83.9A㎡
211동,26층,26,2603,83A,83.9,25.38,공급 83.9A㎡
211동,26층,26,2604,83A,83.9,25.38,공급 83.9A㎡
211동,25층,25,2501,100C,100.74,30.47,공급 100.74C㎡
211동,25층,25,2502,83A,83.9,25.38,공급 83.9A㎡
211동,25층,25,2503,83A,83.9,25.38,공급 83.9A㎡
211동,25층,25,2504,83A,83.9,25.38,공급 83.9A㎡
211동,24층,24,2401,100C,100.74,30.47,공급 100.74C㎡
211동,24층,24,2402,83A,83.9,25.38,공급 83.9A㎡
211동,24층,24,2403,83A,83.9,25.38,공급 83.9A㎡
211동,24층,24,2404,83A,83.9,25.38,공급 83.9A㎡
211동,23층,23,2301,100C,100.74,30.47,공급 100.74C㎡
211동,23층,23,2302,83A,83.9,25.38,공급 83.9A㎡
211동,23층,23,2303,83A,83.9,25.38,공급 83.9A㎡
211동,23층,23,2304,83A,83.9,25.38,공급 83.9A㎡
211동,22층,22,2201,100C,100.74,30.47,공급 100.74C㎡
211동,22층,22,2202,83A,83.9,25.38,공급 83.9A㎡
211동,22층,22,2203,83A,83.9,25.38,공급 83.9A㎡
211동,22층,22,2204,83A,83.9,25.38,공급 83.9A㎡
211동,21층,21,2101,100C,100.74,30.47,공급 100.74C㎡
211동,21층,21,2102,83A,83.9,25.38,공급 83.9A㎡
211동,21층,21,2103,83A,83.9,25.38,공급 83.9A㎡
211동,21층,21,2104,83A,83.9,25.38,공급 83.9A㎡
211동,20층,20,2001,100C,100.74,30.47,공급 100.74C㎡
211동,20층,20,2002,83A,83.9,25.38,공급 83.9A㎡
211동,20층,20,2003,83A,83.9,25.38,공급 83.9A㎡
211동,20층,20,2004,83A,83.9,25.38,공급 83.9A㎡
211동,19층,19,1901,100C,100.74,30.47,공급 100.74C㎡
211동,19층,19,1902,83A,83.9,25.38,공급 83.9A㎡
211동,19층,19,1903,83A,83.9,25.38,공급 83.9A㎡
211동,19층,19,1904,83A,83.9,25.38,공급 83.9A㎡
211동,18층,18,1801,100C,100.74,30.47,공급 100.74C㎡
211동,18층,18,1802,83A,83.9,25.38,공급 83.9A㎡
211동,18층,18,1803,83A,83.9,25.38,공급 83.9A㎡
211동,18층,18,1804,83A,83.9,25.38,공급 83.9A㎡
211동,17층,17,1701,100C,100.74,30.47,공급 100.74C㎡
211동,17층,17,1702,83A,83.9,25.38,공급 83.9A㎡
211동,17층,17,1703,83A,83.9,25.38,공급 83.9A㎡
211동,17층,17,1704,83A,83.9,25.38,공급 83.9A㎡
211동,16층,16,1601,100C,100.74,30.47,공급 100.74C㎡
211동,16층,16,1602,83A,83.9,25.38,공급 83.9A㎡
211동,16층,16,1603,83A,83.9,25.38,공급 83.9A㎡
211동,16층,16,1604,83A,83.9,25.38,공급 83.9A㎡
211동,15층,15,1501,100C,100.74,30.47,공급 100.74C㎡
211동,15층,15,1502,83A,83.9,25.38,공급 83.9A㎡
211동,15층,15,1503,83A,83.9,25.38,공급 83.9A㎡
211동,15층,15,1504,83A,83.9,25.38,공급 83.9A㎡
211동,14층,14,1401,100C,100.74,30.47,공급 100.74C㎡
211동,14층,14,1402,83A,83.9,25.38,공급 83.9A㎡
211동,14층,14,1403,83A,83.9,25.38,공급 83.9A㎡
211동,14층,14,1404,83A,83.9,25.38,공급 83.9A㎡
211동,13층,13,1301,100C,100.74,30.47,공급 100.74C㎡
211동,13층,13,1302,83A,83.9,25.38,공급 83.9A㎡
211동,13층,13,1303,83A,83.9,25.38,공급 83.9A㎡
211동,13층,13,1304,83A,83.9,25.38,공급 83.9A㎡
211동,12층,12,1201,100C,100.74,30.47,공급 100.74C㎡
211동,12층,12,1202,83A,83.9,25.38,공급 83.9A㎡
211동,12층,12,1203,83A,83.9,25.38,공급 83.9A㎡
211동,12층,12,1204,83A,83.9,25.38,공급 83.9A㎡
211동,11층,11,1101,100C,100.74,30.47,공급 100.74C㎡
211동,11층,11,1102,83A,83.9,25.38,공급 83.9A㎡
211동,11층,11,1103,83A,83.9,25.38,공급 83.9A㎡
211동,11층,11,1104,83A,83.9,25.38,공급 83.9A㎡
211동,10층,10,1001,100C,100.74,30.47,공급 100.74C㎡
211동,10층,10,1002,83A,83.9,25.38,공급 83.9A㎡
211동,10층,10,1003,83A,83.9,25.38,공급 83.9A㎡
211동,10층,10,1004,83A,83.9,25.38,공급 83.9A㎡
211동,9층,9,901,100C,100.74,30.47,공급 100.74C㎡
211동,9층,9,902,83A,83.9,25.38,공급 83.9A㎡
211동,9층,9,903,83A,83.9,25.38,공급 83.9A㎡
211동,9층,9,904,83A,83.9,25.38,공급 83.9A㎡
211동,8층,8,801,100C,100.74,30.47,공급 100.74C㎡
211동,8층,8,802,83A,83.9,25.38,공급 83.9A㎡
211동,8층,8,803,83A,83.9,25.38,공급 83.9A㎡
211동,8층,8,804,83A,83.9,25.38,공급 83.9A㎡
211동,7층,7,701,100C,100.74,30.47,공급 100.74C㎡
211동,7층,7,702,83A,83.9,25.38,공급 83.9A㎡
211동,7층,7,703,83A,83.9,25.38,공급 83.9A㎡
211동,7층,7,704,83A,83.9,25.38,공급 83.9A㎡
211동,6층,6,601,100C,100.74,30.47,공급 100.74C㎡
211동,6층,6,602,83A,83.9,25.38,공급 83.9A㎡
211동,6층,6,603,83A,83.9,25.38,공급 83.9A㎡
211동,6층,6,604,83A,83.9,25.38,공급 83.9A㎡
211동,5층,5,501,100C,100.74,30.47,공급 100.74C㎡
211동,5층,5,502,83A,83.9,25.38,공급 83.9A㎡
211동,5층,5,503,83A,83.9,25.38,공급 83.9A㎡
211동,5층,5,504,83A,83.9,25.38,공급 83.9A㎡
211동,4층,4,401,100C,100.74,30.47,공급 100.74C㎡
211동,4층,4,402,83A,83.9,25.38,공급 83.9A㎡
211동,4층,4,403,83A,83.9,25.38,공급 83.9A㎡
211동,4층,4,404,83A,83.9,25.38,공급 83.9A㎡
211동,3층,3,301,100C,100.74,30.47,공급 100.74C㎡
211동,3층,3,302,83A,83.9,25.38,공급 83.9A㎡
211동,3층,3,303,83A,83.9,25.38,공급 83.9A㎡
211동,3층,3,304,83A,83.9,25.38,공급 83.9A㎡
211동,2층,2,201,100C,100.74,30.47,공급 100.74C㎡
211동,2층,2,202,83A,83.9,25.38,공급 83.9A㎡
211동,2층,2,203,83A,83.9,25.38,공급 83.9A㎡
211동,2층,2,204,83A,83.9,25.38,공급 83.9A㎡
211동,1층,1,102,83A,83.9,25.38,공급 83.9A㎡
211동,1층,1,104,83A,83.9,25.38,공급 83.9A㎡
212동,35층,35,3501,101E,101.48,30.7,공급 101.48E㎡
212동,35층,35,3502,84C,84.39,25.53,공급 84.39C㎡
212동,35층,35,3503,83A,83.9,25.38,공급 83.9A㎡
212동,35층,35,3504,84D,84.46,25.55,공급 84.46D㎡
212동,34층,34,3401,101E,101.48,30.7,공급 101.48E㎡
212동,34층,34,3402,84C,84.39,25.53,공급 84.39C㎡
212동,34층,34,3403,83A,83.9,25.38,공급 83.9A㎡
212동,34층,34,3404,84D,84.46,25.55,공급 84.46D㎡
212동,33층,33,3301,101E,101.48,30.7,공급 101.48E㎡
212동,33층,33,3302,84C,84.39,25.53,공급 84.39C㎡
212동,33층,33,3303,83A,83.9,25.38,공급 83.9A㎡
212동,33층,33,3304,84D,84.46,25.55,공급 84.46D㎡
212동,32층,32,3201,101E,101.48,30.7,공급 101.48E㎡
212동,32층,32,3202,84C,84.39,25.53,공급 84.39C㎡
212동,32층,32,3203,83A,83.9,25.38,공급 83.9A㎡
212동,32층,32,3204,84D,84.46,25.55,공급 84.46D㎡
212동,31층,31,3101,101E,101.48,30.7,공급 101.48E㎡
212동,31층,31,3102,84C,84.39,25.53,공급 84.39C㎡
212동,31층,31,3103,83A,83.9,25.38,공급 83.9A㎡
212동,31층,31,3104,84D,84.46,25.55,공급 84.46D㎡
212동,30층,30,3001,101E,101.48,30.7,공급 101.48E㎡
212동,30층,30,3002,84C,84.39,25.53,공급 84.39C㎡
212동,30층,30,3003,83A,83.9,25.38,공급 83.9A㎡
212동,30층,30,3004,84D,84.46,25.55,공급 84.46D㎡
212동,29층,29,2901,101E,101.48,30.7,공급 101.48E㎡
212동,29층,29,2902,84C,84.39,25.53,공급 84.39C㎡
212동,29층,29,2903,83A,83.9,25.38,공급 83.9A㎡
212동,29층,29,2904,84D,84.46,25.55,공급 84.46D㎡
212동,28층,28,2801,101E,101.48,30.7,공급 101.48E㎡
212동,28층,28,2802,84C,84.39,25.53,공급 84.39C㎡
212동,28층,28,2803,83A,83.9,25.38,공급 83.9A㎡
212동,28층,28,2804,84D,84.46,25.55,공급 84.46D㎡
212동,27층,27,2701,101E,101.48,30.7,공급 101.48E㎡
212동,27층,27,2702,84C,84.39,25.53,공급 84.39C㎡
212동,27층,27,2703,83A,83.9,25.38,공급 83.9A㎡
212동,27층,27,2704,84D,84.46,25.55,공급 84.46D㎡
212동,26층,26,2601,101E,101.48,30.7,공급 101.48E㎡
212동,26층,26,2602,84C,84.39,25.53,공급 84.39C㎡
212동,26층,26,2603,83A,83.9,25.38,공급 83.9A㎡
212동,26층,26,2604,84D,84.46,25.55,공급 84.46D㎡
212동,25층,25,2501,101E,101.48,30.7,공급 101.48E㎡
212동,25층,25,2502,84C,84.39,25.53,공급 84.39C㎡
212동,25층,25,2503,83A,83.9,25.38,공급 83.9A㎡
212동,25층,25,2504,84D,84.46,25.55,공급 84.46D㎡
212동,24층,24,2401,101E,101.48,30.7,공급 101.48E㎡
212동,24층,24,2402,84C,84.39,25.53,공급 84.39C㎡
212동,24층,24,2403,83A,83.9,25.38,공급 83.9A㎡
212동,24층,24,2404,84D,84.46,25.55,공급 84.46D㎡
212동,23층,23,2301,101E,101.48,30.7,공급 101.48E㎡
212동,23층,23,2302,84C,84.39,25.53,공급 84.39C㎡
212동,23층,23,2303,83A,83.9,25.38,공급 83.9A㎡
212동,23층,23,2304,84D,84.46,25.55,공급 84.46D㎡
212동,22층,22,2201,101E,101.48,30.7,공급 101.48E㎡
212동,22층,22,2202,84C,84.39,25.53,공급 84.39C㎡
212동,22층,22,2203,83A,83.9,25.38,공급 83.9A㎡
212동,22층,22,2204,84D,84.46,25.55,공급 84.46D㎡
212동,21층,21,2101,101E,101.48,30.7,공급 101.48E㎡
212동,21층,21,2102,84C,84.39,25.53,공급 84.39C㎡
212동,21층,21,2103,83A,83.9,25.38,공급 83.9A㎡
212동,21층,21,2104,84D,84.46,25.55,공급 84.46D㎡
212동,20층,20,2001,101E,101.48,30.7,공급 101.48E㎡
212동,20층,20,2002,84C,84.39,25.53,공급 84.39C㎡
212동,20층,20,2003,83A,83.9,25.38,공급 83.9A㎡
212동,20층,20,2004,84D,84.46,25.55,공급 84.46D㎡
212동,19층,19,1901,101E,101.48,30.7,공급 101.48E㎡
212동,19층,19,1902,84C,84.39,25.53,공급 84.39C㎡
212동,19층,19,1903,83A,83.9,25.38,공급 83.9A㎡
212동,19층,19,1904,84D,84.46,25.55,공급 84.46D㎡
212동,18층,18,1801,101E,101.48,30.7,공급 101.48E㎡
212동,18층,18,1802,84C,84.39,25.53,공급 84.39C㎡
212동,18층,18,1803,83A,83.9,25.38,공급 83.9A㎡
212동,18층,18,1804,84D,84.46,25.55,공급 84.46D㎡
212동,17층,17,1701,101E,101.48,30.7,공급 101.48E㎡
212동,17층,17,1702,84C,84.39,25.53,공급 84.39C㎡
212동,17층,17,1703,83A,83.9,25.38,공급 83.9A㎡
212동,17층,17,1704,84D,84.46,25.55,공급 84.46D㎡
212동,16층,16,1601,101E,101.48,30.7,공급 101.48E㎡
212동,16층,16,1602,84C,84.39,25.53,공급 84.39C㎡
212동,16층,16,1603,83A,83.9,25.38,공급 83.9A㎡
212동,16층,16,1604,84D,84.46,25.55,공급 84.46D㎡
212동,15층,15,1501,101E,101.48,30.7,공급 101.48E㎡
212동,15층,15,1502,84C,84.39,25.53,공급 84.39C㎡
212동,15층,15,1503,83A,83.9,25.38,공급 83.9A㎡
212동,15층,15,1504,84D,84.46,25.55,공급 84.46D㎡
212동,14층,14,1401,101E,101.48,30.7,공급 101.48E㎡
212동,14층,14,1402,84C,84.39,25.53,공급 84.39C㎡
212동,14층,14,1403,83A,83.9,25.38,공급 83.9A㎡
212동,14층,14,1404,84D,84.46,25.55,공급 84.46D㎡
212동,13층,13,1301,101E,101.48,30.7,공급 101.48E㎡
212동,13층,13,1302,84C,84.39,25.53,공급 84.39C㎡
212동,13층,13,1303,83A,83.9,25.38,공급 83.9A㎡
212동,13층,13,1304,84D,84.46,25.55,공급 84.46D㎡
212동,12층,12,1201,101E,101.48,30.7,공급 101.48E㎡
212동,12층,12,1202,84C,84.39,25.53,공급 84.39C㎡
212동,12층,12,1203,83A,83.9,25.38,공급 83.9A㎡
212동,12층,12,1204,84D,84.46,25.55,공급 84.46D㎡
212동,11층,11,1101,101E,101.48,30.7,공급 101.48E㎡
212동,11층,11,1102,84C,84.39,25.53,공급 84.39C㎡
212동,11층,11,1103,83A,83.9,25.38,공급 83.9A㎡
212동,11층,11,1104,84D,84.46,25.55,공급 84.46D㎡
212동,10층,10,1001,101E,101.48,30.7,공급 101.48E㎡
212동,10층,10,1002,84C,84.39,25.53,공급 84.39C㎡
212동,10층,10,1003,83A,83.9,25.38,공급 83.9A㎡
212동,10층,10,1004,84D,84.46,25.55,공급 84.46D㎡
212동,9층,9,901,101E,101.48,30.7,공급 101.48E㎡
212동,9층,9,902,84C,84.39,25.53,공급 84.39C㎡
212동,9층,9,903,83A,83.9,25.38,공급 83.9A㎡
212동,9층,9,904,84D,84.46,25.55,공급 84.46D㎡
212동,8층,8,801,101E,101.48,30.7,공급 101.48E㎡
212동,8층,8,802,84C,84.39,25.53,공급 84.39C㎡
212동,8층,8,803,83A,83.9,25.38,공급 83.9A㎡
212동,8층,8,804,84D,84.46,25.55,공급 84.46D㎡
212동,7층,7,701,101E,101.48,30.7,공급 101.48E㎡
212동,7층,7,702,84C,84.39,25.53,공급 84.39C㎡
212동,7층,7,703,83A,83.9,25.38,공급 83.9A㎡
212동,7층,7,704,84D,84.46,25.55,공급 84.46D㎡
212동,6층,6,601,101E,101.48,30.7,공급 101.48E㎡
212동,6층,6,602,84C,84.39,25.53,공급 84.39C㎡
212동,6층,6,603,83A,83.9,25.38,공급 83.9A㎡
212동,6층,6,604,84D,84.46,25.55,공급 84.46D㎡
212동,5층,5,501,101E,101.48,30.7,공급 101.48E㎡
212동,5층,5,502,84C,84.39,25.53,공급 84.39C㎡
212동,5층,5,503,83A,83.9,25.38,공급 83.9A㎡
212동,5층,5,504,84D,84.46,25.55,공급 84.46D㎡
212동,4층,4,401,101E,101.48,30.7,공급 101.48E㎡
212동,4층,4,402,84C,84.39,25.53,공급 84.39C㎡
212동,4층,4,403,83A,83.9,25.38,공급 83.9A㎡
212동,4층,4,404,84D,84.46,25.55,공급 84.46D㎡
212동,3층,3,301,101E,101.48,30.7,공급 101.48E㎡
212동,3층,3,302,84C,84.39,25.53,공급 84.39C㎡
212동,3층,3,303,83A,83.9,25.38,공급 83.9A㎡
212동,3층,3,304,84D,84.46,25.55,공급 84.46D㎡
212동,2층,2,201,101E,101.48,30.7,공급 101.48E㎡
212동,2층,2,202,84C,84.39,25.53,공급 84.39C㎡
212동,2층,2,203,83A,83.9,25.38,공급 83.9A㎡
212동,2층,2,204,84D,84.46,25.55,공급 84.46D㎡
212동,1층,1,102,84C,84.39,25.53,공급 84.39C㎡
212동,1층,1,103,83A,83.9,25.38,공급 83.9A㎡
213동,34층,34,3401,100B,100.44,30.38,공급 100.44B㎡
213동,34층,34,3402,100B,100.44,30.38,공급 100.44B㎡
213동,33층,33,3301,100B,100.44,30.38,공급 100.44B㎡
213동,33층,33,3302,100B,100.44,30.38,공급 100.44B㎡
213동,33층,33,3303,100B,100.44,30.38,공급 100.44B㎡
213동,33층,33,3304,100B,100.44,30.38,공급 100.44B㎡
213동,32층,32,3201,100B,100.44,30.38,공급 100.44B㎡
213동,32층,32,3202,100B,100.44,30.38,공급 100.44B㎡
213동,32층,32,3203,100B,100.44,30.38,공급 100.44B㎡
213동,32층,32,3204,100B,100.44,30.38,공급 100.44B㎡
213동,31층,31,3101,100B,100.44,30.38,공급 100.44B㎡
213동,31층,31,3102,100B,100.44,30.38,공급 100.44B㎡
213동,31층,31,3103,100B,100.44,30.38,공급 100.44B㎡
213동,31층,31,3104,100B,100.44,30.38,공급 100.44B㎡
213동,30층,30,3001,100B,100.44,30.38,공급 100.44B㎡
213동,30층,30,3002,100B,100.44,30.38,공급 100.44B㎡
213동,30층,30,3003,100B,100.44,30.38,공급 100.44B㎡
213동,30층,30,3004,100B,100.44,30.38,공급 100.44B㎡
213동,29층,29,2901,100B,100.44,30.38,공급 100.44B㎡
213동,29층,29,2902,100B,100.44,30.38,공급 100.44B㎡
213동,29층,29,2903,100B,100.44,30.38,공급 100.44B㎡
213동,29층,29,2904,100B,100.44,30.38,공급 100.44B㎡
213동,28층,28,2801,100B,100.44,30.38,공급 100.44B㎡
213동,28층,28,2802,100B,100.44,30.38,공급 100.44B㎡
213동,28층,28,2803,100B,100.44,30.38,공급 100.44B㎡
213동,28층,28,2804,100B,100.44,30.38,공급 100.44B㎡
213동,27층,27,2701,100B,100.44,30.38,공급 100.44B㎡
213동,27층,27,2702,100B,100.44,30.38,공급 100.44B㎡
213동,27층,27,2703,100B,100.44,30.38,공급 100.44B㎡
213동,27층,27,2704,100B,100.44,30.38,공급 100.44B㎡
213동,26층,26,2601,100B,100.44,30.38,공급 100.44B㎡
213동,26층,26,2602,100B,100.44,30.38,공급 100.44B㎡
213동,26층,26,2603,100B,100.44,30.38,공급 100.44B㎡
213동,26층,26,2604,100B,100.44,30.38,공급 100.44B㎡
213동,25층,25,2501,100B,100.44,30.38,공급 100.44B㎡
213동,25층,25,2502,100B,100.44,30.38,공급 100.44B㎡
213동,25층,25,2503,100B,100.44,30.38,공급 100.44B㎡
213동,25층,25,2504,100B,100.44,30.38,공급 100.44B㎡
213동,24층,24,2401,100B,100.44,30.38,공급 100.44B㎡
213동,24층,24,2402,100B,100.44,30.38,공급 100.44B㎡
213동,24층,24,2403,100B,100.44,30.38,공급 100.44B㎡
213동,24층,24,2404,100B,100.44,30.38,공급 100.44B㎡
213동,23층,23,2301,100B,100.44,30.38,공급 100.44B㎡
213동,23층,23,2302,100B,100.44,30.38,공급 100.44B㎡
213동,23층,23,2303,100B,100.44,30.38,공급 100.44B㎡
213동,23층,23,2304,100B,100.44,30.38,공급 100.44B㎡
213동,22층,22,2201,100B,100.44,30.38,공급 100.44B㎡
213동,22층,22,2202,100B,100.44,30.38,공급 100.44B㎡
213동,22층,22,2203,100B,100.44,30.38,공급 100.44B㎡
213동,22층,22,2204,100B,100.44,30.38,공급 100.44B㎡
213동,21층,21,2101,100B,100.44,30.38,공급 100.44B㎡
213동,21층,21,2102,100B,100.44,30.38,공급 100.44B㎡
213동,21층,21,2103,100B,100.44,30.38,공급 100.44B㎡
213동,21층,21,2104,100B,100.44,30.38,공급 100.44B㎡
213동,20층,20,2001,100B,100.44,30.38,공급 100.44B㎡
213동,20층,20,2002,100B,100.44,30.38,공급 100.44B㎡
213동,20층,20,2003,100B,100.44,30.38,공급 100.44B㎡
213동,20층,20,2004,100B,100.44,30.38,공급 100.44B㎡
213동,19층,19,1901,100B,100.44,30.38,공급 100.44B㎡
213동,19층,19,1902,100B,100.44,30.38,공급 100.44B㎡
213동,19층,19,1903,100B,100.44,30.38,공급 100.44B㎡
213동,19층,19,1904,100B,100.44,30.38,공급 100.44B㎡
213동,18층,18,1801,100B,100.44,30.38,공급 100.44B㎡
213동,18층,18,1802,100B,100.44,30.38,공급 100.44B㎡
213동,18층,18,1803,100B,100.44,30.38,공급 100.44B㎡
213동,18층,18,1804,100B,100.44,30.38,공급 100.44B㎡
213동,17층,17,1701,100B,100.44,30.38,공급 100.44B㎡
213동,17층,17,1702,100B,100.44,30.38,공급 100.44B㎡
213동,17층,17,1703,100B,100.44,30.38,공급 100.44B㎡
213동,17층,17,1704,100B,100.44,30.38,공급 100.44B㎡
213동,16층,16,1601,100B,100.44,30.38,공급 100.44B㎡
213동,16층,16,1602,100B,100.44,30.38,공급 100.44B㎡
213동,16층,16,1603,100B,100.44,30.38,공급 100.44B㎡
213동,16층,16,1604,100B,100.44,30.38,공급 100.44B㎡
213동,15층,15,1501,100B,100.44,30.38,공급 100.44B㎡
213동,15층,15,1502,100B,100.44,30.38,공급 100.44B㎡
213동,15층,15,1503,100B,100.44,30.38,공급 100.44B㎡
213동,15층,15,1504,100B,100.44,30.38,공급 100.44B㎡
213동,14층,14,1401,100B,100.44,30.38,공급 100.44B㎡
213동,14층,14,1402,100B,100.44,30.38,공급 100.44B㎡
213동,14층,14,1403,100B,100.44,30.38,공급 100.44B㎡
213동,14층,14,1404,100B,100.44,30.38,공급 100.44B㎡
213동,13층,13,1301,100B,100.44,30.38,공급 100.44B㎡
213동,13층,13,1302,100B,100.44,30.38,공급 100.44B㎡
213동,13층,13,1303,100B,100.44,30.38,공급 100.44B㎡
213동,13층,13,1304,100B,100.44,30.38,공급 100.44B㎡
213동,12층,12,1201,100B,100.44,30.38,공급 100.44B㎡
213동,12층,12,1202,100B,100.44,30.38,공급 100.44B㎡
213동,12층,12,1203,100B,100.44,30.38,공급 100.44B㎡
213동,12층,12,1204,100B,100.44,30.38,공급 100.44B㎡
213동,11층,11,1101,100B,100.44,30.38,공급 100.44B㎡
213동,11층,11,1102,100B,100.44,30.38,공급 100.44B㎡
213동,11층,11,1103,100B,100.44,30.38,공급 100.44B㎡
213동,11층,11,1104,100B,100.44,30.38,공급 100.44B㎡
213동,10층,10,1001,100B,100.44,30.38,공급 100.44B㎡
213동,10층,10,1002,100B,100.44,30.38,공급 100.44B㎡
213동,10층,10,1003,100B,100.44,30.38,공급 100.44B㎡
213동,10층,10,1004,100B,100.44,30.38,공급 100.44B㎡
213동,9층,9,901,100B,100.44,30.38,공급 100.44B㎡
213동,9층,9,902,100B,100.44,30.38,공급 100.44B㎡
213동,9층,9,903,100B,100.44,30.38,공급 100.44B㎡
213동,9층,9,904,100B,100.44,30.38,공급 100.44B㎡
213동,8층,8,801,100B,100.44,30.38,공급 100.44B㎡
213동,8층,8,802,100B,100.44,30.38,공급 100.44B㎡
213동,8층,8,803,100B,100.44,30.38,공급 100.44B㎡
213동,8층,8,804,100B,100.44,30.38,공급 100.44B㎡
213동,7층,7,701,100B,100.44,30.38,공급 100.44B㎡
213동,7층,7,702,100B,100.44,30.38,공급 100.44B㎡
213동,7층,7,703,100B,100.44,30.38,공급 100.44B㎡
213동,7층,7,704,100B,100.44,30.38,공급 100.44B㎡
213동,6층,6,601,100B,100.44,30.38,공급 100.44B㎡
213동,6층,6,602,100B,100.44,30.38,공급 100.44B㎡
213동,6층,6,603,100B,100.44,30.38,공급 100.44B㎡
213동,6층,6,604,100B,100.44,30.38,공급 100.44B㎡
213동,5층,5,501,100B,100.44,30.38,공급 100.44B㎡
213동,5층,5,502,100B,100.44,30.38,공급 100.44B㎡
213동,5층,5,503,100B,100.44,30.38,공급 100.44B㎡
213동,5층,5,504,100B,100.44,30.38,공급 100.44B㎡
213동,4층,4,401,100B,100.44,30.38,공급 100.44B㎡
213동,4층,4,402,100B,100.44,30.38,공급 100.44B㎡
213동,4층,4,403,100B,100.44,30.38,공급 100.44B㎡
213동,4층,4,404,100B,100.44,30.38,공급 100.44B㎡
213동,3층,3,301,100B,100.44,30.38,공급 100.44B㎡
213동,3층,3,302,100B,100.44,30.38,공급 100.44B㎡
213동,3층,3,303,100B,100.44,30.38,공급 100.44B㎡
213동,3층,3,304,100B,100.44,30.38,공급 100.44B㎡
213동,2층,2,201,100B,100.44,30.38,공급 100.44B㎡
213동,2층,2,202,100B,100.44,30.38,공급 100.44B㎡
213동,2층,2,203,100B,100.44,30.38,공급 100.44B㎡
213동,2층,2,204,100B,100.44,30.38,공급 100.44B㎡
213동,1층,1,102,100B,100.44,30.38,공급 100.44B㎡
213동,1층,1,103,100B,100.44,30.38,공급 100.44B㎡
214동,27층,27,2701,84C,84.39,25.53,공급 84.39C㎡
214동,26층,26,2601,84C,84.39,25.53,공급 84.39C㎡
214동,25층,25,2501,84C,84.39,25.53,공급 84.39C㎡
214동,24층,24,2401,84C,84.39,25.53,공급 84.39C㎡
214동,24층,24,2402,83A,83.9,25.38,공급 83.9A㎡
214동,23층,23,2301,84C,84.39,25.53,공급 84.39C㎡
214동,23층,23,2302,83A,83.9,25.38,공급 83.9A㎡
214동,22층,22,2201,84C,84.39,25.53,공급 84.39C㎡
214동,22층,22,2202,83A,83.9,25.38,공급 83.9A㎡
214동,21층,21,2101,84C,84.39,25.53,공급 84.39C㎡
214동,21층,21,2102,83A,83.9,25.38,공급 83.9A㎡
214동,21층,21,2103,83A,83.9,25.38,공급 83.9A㎡
214동,20층,20,2001,84C,84.39,25.53,공급 84.39C㎡
214동,20층,20,2002,83A,83.9,25.38,공급 83.9A㎡
214동,20층,20,2003,83A,83.9,25.38,공급 83.9A㎡
214동,19층,19,1901,84C,84.39,25.53,공급 84.39C㎡
214동,19층,19,1902,83A,83.9,25.38,공급 83.9A㎡
214동,19층,19,1903,83A,83.9,25.38,공급 83.9A㎡
214동,18층,18,1801,84C,84.39,25.53,공급 84.39C㎡
214동,18층,18,1802,83A,83.9,25.38,공급 83.9A㎡
214동,18층,18,1803,83A,83.9,25.38,공급 83.9A㎡
214동,18층,18,1804,83A,83.9,25.38,공급 83.9A㎡
214동,17층,17,1701,84C,84.39,25.53,공급 84.39C㎡
214동,17층,17,1702,83A,83.9,25.38,공급 83.9A㎡
214동,17층,17,1703,83A,83.9,25.38,공급 83.9A㎡
214동,17층,17,1704,83A,83.9,25.38,공급 83.9A㎡
214동,16층,16,1601,84C,84.39,25.53,공급 84.39C㎡
214동,16층,16,1602,83A,83.9,25.38,공급 83.9A㎡
214동,16층,16,1603,83A,83.9,25.38,공급 83.9A㎡
214동,16층,16,1604,83A,83.9,25.38,공급 83.9A㎡
214동,15층,15,1501,84C,84.39,25.53,공급 84.39C㎡
